GEOID20,NAME20,NAMELSAD20,TOWN_NAME,CouncilOfG,County,Area_SqMil,Area_Sqft,Area_SqM,HealthSens,SocioEcoFa,SensitiveP,PollExposu,PollSource,PollutionB,Score,Percentile,Rank,TotalPopul,PercentBla,PercentAme,PercentAsi,PercentNat,PercentOth,PercentHis,PercentWhi,TotalPerce,Unemployed,PovertyPer,Median_Inc
9001061300,613,Census Tract 613,Fairfield,CT Metropolitan,Fairfield,0.482999,13465228.72,1250960.682,3,5.8,4.2,4.5,3.2625,4.2,17.64,44.03,4.4,3177,1.79,0,7.71,0,3.18,14.67,82.63,27.35,31,10.67,96125
9001230502,2305.02,Census Tract 2305.02,Newtown,Western CT,Fairfield,10.262653,286106359,26580150.52,0.5,2.4,1.1,4.625,3.858333,5,5.5,25.14,2.5,5085,5.64,0,0.85,0.87,2.6,10.32,85.13,20.28,45.9,4.45,144250
9001230501,2305.01,Census Tract 2305.01,Newtown,Western CT,Fairfield,8.330785,232248956.2,21576634.07,0.5,1.8,0.7,4.1,1.616667,2.2,1.54,10.92,1.1,4237,2.05,0,3.07,0,1.06,2.53,90.94,8.71,18.7,10.79,126806
9001110601,1106.01,Census Tract 1106.01,Shelton,Naugatuck Valley,Fairfield,4.86495,135627035.3,12600163.89,3.1,0.1,1.3,3.085714,2.271429,1.2,1.56,11.15,1.1,2815,1.03,0,4.44,0,0,2.34,94.1,7.82,0,2.81,130530
9001110602,1106.02,Census Tract 1106.02,Shelton,Naugatuck Valley,Fairfield,4.213475,117464930.6,10912849.15,3.6,5.4,4.4,3.65,3.22,2.7,11.88,36.06,3.6,4937,0.75,2.09,9.8,0,0.71,10.07,84.83,23.42,63.4,12.66,106786
9001035102,351.02,Census Tract 351.02,New Canaan,Western CT,Fairfield,1.678432,46791991.82,4347118.288,2.4,0.8,1.3,3.983333,3.67,3.7,4.81,23.32,2.3,3821,0.05,0,4.45,0,0,5.29,92.17,9.79,19.4,3.25,187222
9001035101,351.01,Census Tract 351.01,New Canaan,Western CT,Fairfield,0.855095,23838685.19,2214686.324,2.9,5.4,4,3.98,3.34,3.3,13.2,38,3.8,4242,0.47,0,11.36,0,0,6.55,86.16,18.39,40.3,8.72,136176
9001210502,2105.02,Census Tract 2105.02,Danbury,Western CT,Fairfield,5.775418,161009402.9,14958263,3.2,5.8,4.4,5.577778,3.5875,6.6,29.04,55.97,5.6,6190,6.33,0,6.32,0,0.78,13.23,75.57,26.66,35.2,7.25,93779
9001021701,217.01,Census Tract 217.01,Stamford,Western CT,Fairfield,0.100374,2798268.452,259967.6459,7.2,8.8,8.2,6.2875,2.455556,6.9,56.58,80.09,8,3902,27.01,0,9.17,0,17.12,28.88,38.85,82.19,102,22.12,65238
9001021602,216.02,Census Tract 216.02,Stamford,Western CT,Fairfield,0.125485,3498310.426,325003.6734,4.8,7.7,6.4,6.557143,2.1125,7.1,45.44,71.56,7.2,4740,18.06,0,24.96,0,11.86,21.48,37.97,76.35,53.9,13.86,91522
9001021502,215.02,Census Tract 215.02,Stamford,Western CT,Fairfield,0.133711,3727652.118,346310.2138,7.6,9.3,8.7,7.133333,2.472727,8.4,73.08,91.7,9.2,2500,40.88,0,0,0,29.72,48.72,25.12,119.32,62.3,32.57,43708
9001211202,2112.02,Census Tract 2112.02,Danbury,Western CT,Fairfield,2.452301,68366217.36,6351429.426,4.6,6,5.3,3.9,2.028571,2.2,11.66,35.84,3.6,3044,2.17,0,9.63,0,12.81,16.66,63.93,41.26,26.6,9.03,85399
9001210202,2102.02,Census Tract 2102.02,Danbury,Western CT,Fairfield,0.459973,12823303.52,1191323.88,4.2,9,6.8,6.533333,3.45,8.2,55.76,79.52,8,3887,10.6,0.41,4.12,0,39.05,64.65,33.06,118.83,18.9,31.89,61181
9001210201,2102.01,Census Tract 2102.01,Danbury,Western CT,Fairfield,0.458769,12789756.05,1188207.218,5.4,8.8,7.5,6.5,4.31,8.9,66.75,87.6,8.8,3008,11.14,1.8,0.83,0,14.49,43.45,48.24,71.71,93.6,29.22,57554
9001210102,2101.02,Census Tract 2101.02,Danbury,Western CT,Fairfield,0.236521,6593834.149,612587.2377,5.6,9.7,7.9,5.444444,2.775,5.5,43.45,69.28,6.9,3306,10.44,0.45,9.13,0,33.27,48.19,40.32,101.48,51.7,47.09,21831
9001210401,2104.01,Census Tract 2104.01,Danbury,Western CT,Fairfield,0.728242,20302223.36,1886138.269,4.2,6.6,5.4,6.9625,4.711111,9.4,50.76,76,7.6,4753,7.26,0,7.97,0,24.95,22.45,52.68,62.63,64,10.25,80923
9001050302,503.02,Census Tract 503.02,Westport,Western CT,Fairfield,3.986088,111125756.6,10323920.61,0.1,0.8,0.2,4.385714,3.516667,4.3,0.86,8.19,0.8,4302,0.09,0,5.44,0,2.77,2.86,89.47,11.16,115.6,3.85,250000
9001021401,214.01,Census Tract 214.01,Stamford,Western CT,Fairfield,0.209926,5852407.253,543706.4251,7.5,8.9,8.4,7.033333,1.69,7.6,63.84,84.98,8.5,3584,18.44,0,5.44,0,40.71,64.03,27.26,128.63,31.5,31.99,75128
9001021402,214.02,Census Tract 214.02,Stamford,Western CT,Fairfield,0.432695,12062847.58,1120675.211,7.4,9.6,8.7,6.677778,1.6,6.8,59.16,81.68,8.2,3306,32,0,7.17,0,7.56,36,51.15,82.73,82,31.01,68424
9001021601,216.01,Census Tract 216.01,Stamford,Western CT,Fairfield,0.177492,4948185.032,459701.432,5.2,7.1,6.3,6.728571,1.777778,7.1,44.73,70.99,7.1,3326,20.29,0.81,20.6,0,2.04,12.6,48.62,56.34,72.2,20.9,93485
9001020101,201.01,Census Tract 201.01,Stamford,Western CT,Fairfield,0.119586,3333861.638,309725.8812,5.4,7.6,6.7,7.028571,2.188889,8,53.6,78.38,7.8,2588,13.79,0,23.65,0,4.06,12.44,56.34,53.94,85.8,16.27,78903
9001021702,217.02,Census Tract 217.02,Stamford,Western CT,Fairfield,0.195181,5441339.894,505517.0178,5.3,6.4,5.9,5.766667,2.890909,6.3,37.17,63.37,6.3,4074,14.33,0,18.73,0,0.1,19.17,61.34,52.33,28.3,20.37,96538
9001021501,215.01,Census Tract 215.01,Stamford,Western CT,Fairfield,0.1536,4282116.455,397821.6363,6.1,9.1,7.9,5.955556,1.82,5.6,44.24,70.53,7.1,4308,28.99,0,7.45,0,30.04,56.06,20.84,122.54,22.5,31.01,43585
9001211201,2112.01,Census Tract 2112.01,Danbury,Western CT,Fairfield,0.909553,25356878.88,2355731.133,4.2,7.5,5.9,5.3625,2.642857,5.3,31.27,58.36,5.8,3828,6.97,0,17.11,0,18.44,32.99,55.22,75.52,25.1,22.15,87039
9001210101,2101.01,Census Tract 2101.01,Danbury,Western CT,Fairfield,0.268564,7487124.781,695576.653,4.2,7.7,6.1,6.611111,3.822222,8.6,52.46,78.16,7.8,2347,19.43,0,5.71,0,20.92,33.49,48.7,79.55,22.1,25.6,76406
9001020102,201.02,Census Tract 201.02,Stamford,Western CT,Fairfield,0.24648,6871457.368,638379.2788,6.6,8.2,7.7,6.722222,3.818182,8.9,68.53,88.96,8.9,3560,23.85,1.35,9.61,0,4.07,21.12,54.83,60,0,20.73,51538
9001210501,2105.01,Census Tract 2105.01,Danbury,Western CT,Fairfield,7.386236,205916447.6,19130263.97,3.2,5.1,4,5.422222,3.333333,6.1,24.4,50.51,5.1,3328,3.52,0,6.46,0,15.78,30.2,66.53,55.95,23.7,20.67,68470
9001210402,2104.02,Census Tract 2104.02,Danbury,Western CT,Fairfield,2.166729,60404944.59,5611802.984,3.8,6.9,5.3,7.5375,5.444444,9.7,51.41,76.56,7.7,4228,11.97,0,12.65,0,20.91,23.68,47.45,69.21,28.1,21.03,90511
9001050301,503.01,Census Tract 503.01,Westport,Western CT,Fairfield,2.821853,78668757.91,7308566.763,0.1,0.5,0.1,4.3,2.514286,3.2,0.32,4.32,0.4,4305,0.02,0,9.25,0,2.02,5.2,86.46,16.49,23.7,6.05,196625
9001257200,2572,Census Tract 2572,Bridgeport,CT Metropolitan,Fairfield,0.608869,16974284.82,1576962.661,8.9,8.7,8.9,7.833333,4.65,9.7,86.33,96.59,9.7,4688,42.68,0.06,0.85,0,15.98,36.24,25.41,95.82,13.9,32.34,52227
9001042600,426,Census Tract 426,Norwalk,Western CT,Fairfield,1.135554,31657425.5,2941071.067,4.2,6.1,5.1,4.3625,2.775,3.6,18.36,44.6,4.5,4601,14.39,0,7.32,0,0,12.56,73.14,34.28,41.2,12.92,109732
9001042900,429,Census Tract 429,Norwalk,Western CT,Fairfield,1.523991,42486420.52,3947117.625,5.5,2.2,3.7,5.6875,3.314286,6.6,24.42,50.74,5.1,1619,4.01,0,0.19,0,0,7.35,92.9,11.55,15.3,4.82,160972
9001071000,710,Census Tract 710,Bridgeport,CT Metropolitan,Fairfield,0.443045,12351386.09,1147481.316,9.1,8.8,9.1,8.122222,4.627273,9.8,89.18,97.72,9.8,3640,41.26,1.26,4.42,0,21.43,43.52,22.72,111.9,37.8,36.48,56837
9001071100,711,Census Tract 711,Bridgeport,CT Metropolitan,Fairfield,0.255894,7133901.664,662761.1517,9.2,9.8,9.6,7.611111,3.483333,9.4,90.24,98.41,9.9,4489,41.12,2.12,4.5,0,24.3,49.7,21.68,121.74,97.9,37.9,47837
9001071200,712,Census Tract 712,Bridgeport,CT Metropolitan,Fairfield,0.214843,5989466.871,556439.6803,9.4,9.7,9.7,8.155556,3.241667,9.5,92.15,99.09,9.9,5684,39.18,0,14.16,0,14.48,42.52,26.37,110.34,133.1,47.45,41350
9001071300,713,Census Tract 713,Bridgeport,CT Metropolitan,Fairfield,0.119667,3336119.883,309935.679,9.6,9.8,9.8,7.233333,2.72,8.8,86.24,96.47,9.7,3091,47.75,0.39,0,0,17.41,37.72,27.69,103.27,91.6,43.08,35147
9001071400,714,Census Tract 714,Bridgeport,CT Metropolitan,Fairfield,0.225782,6294434.434,584772.094,9.3,9.7,9.6,6.944444,3.755556,9,86.4,96.7,9.7,3786,21.16,1,0.29,0,31.83,64.42,31.7,118.7,49.5,47.63,44799
9001071600,716,Census Tract 716,Bridgeport,CT Metropolitan,Fairfield,0.06653,1854738.599,172310.8543,9.9,10,10,7.077778,3,8.7,87,96.81,9.7,2506,32.68,0,0,0,22.63,68.68,37.11,123.98,72.8,68.99,19698
9001043400,434,Census Tract 434,Norwalk,Western CT,Fairfield,0.52452,14622769.4,1358499.731,5.8,8.5,7.5,6.6375,3.6625,8.6,64.5,85.55,8.6,4690,9.64,0.94,8.91,0,6.4,34.35,66.97,60.23,60.3,15.92,89545
9001043500,435,Census Tract 435,Norwalk,Western CT,Fairfield,0.709353,19775639.76,1837217.051,4.1,6.6,5.3,6.5375,3.077778,7.9,41.87,67.8,6.8,2559,8.99,0.51,2.42,0,0.51,28.14,71.67,40.56,76.7,15.47,114931
9001071900,719,Census Tract 719,Bridgeport,CT Metropolitan,Fairfield,0.190744,5317632.239,494024.2006,9.4,9.5,9.5,6.375,3.2,7.7,73.15,91.92,9.2,5307,37.89,0,0.87,0,19.03,43.55,32.01,101.34,68.4,45.54,46369
9001072000,720,Census Tract 720,Bridgeport,CT Metropolitan,Fairfield,0.265604,7404607.211,687910.5199,8.6,9,8.9,7.171429,2.5,8.5,75.65,93.29,9.3,3589,33.41,0,12.48,0,22.43,41.82,26.8,110.14,104.6,31.37,52039
9001072200,722,Census Tract 722,Bridgeport,CT Metropolitan,Fairfield,0.348036,9702684.538,901408.8897,8.9,8.5,8.9,6.314286,2.657143,7.2,64.08,85.32,8.5,3888,22.87,0,5.45,0,12.86,17.59,49.95,58.77,85.1,26.16,51991
9001043600,436,Census Tract 436,Norwalk,Western CT,Fairfield,0.584562,16296651.8,1514008.494,6.2,7,6.8,7.3125,3.62,9.2,62.56,84.53,8.5,3304,7.75,1.66,5.12,0,14.59,20.49,63.26,49.61,50.7,6.02,96786
9001072300,723,Census Tract 723,Bridgeport,CT Metropolitan,Fairfield,0.354385,9879696.346,917853.8248,9,8.8,9,6.025,2.942857,6.9,62.1,84.3,8.4,5007,29.12,0,2.8,0,18.97,36.89,42.9,87.78,87.5,25.44,68006
9001072400,724,Census Tract 724,Bridgeport,CT Metropolitan,Fairfield,0.263953,7358573.461,683633.8446,8.2,7.6,8.2,6.985714,2.614286,8.3,68.06,88.74,8.9,2996,27.9,1,4.21,0,30.91,48.66,31.81,112.68,61.6,13.99,63687
9001072500,725,Census Tract 725,Bridgeport,CT Metropolitan,Fairfield,0.558162,15560661.04,1445632.715,7.5,7.5,7.8,5.814286,3.014286,6.5,50.7,75.54,7.6,5819,24.25,0,14.3,0,6.46,24.15,50.01,69.15,50.4,20.23,61820
9001072600,726,Census Tract 726,Bridgeport,CT Metropolitan,Fairfield,1.167503,32548103.9,3023817.799,7.5,7.5,7.8,5.771429,3,6.4,49.92,74.86,7.5,7676,23.16,1.13,9.15,0,4.36,19.14,57.99,56.94,55.5,21.23,64194
9001072700,727,Census Tract 727,Bridgeport,CT Metropolitan,Fairfield,0.802246,22365339.95,2077808.072,7.2,6.4,7,5.2875,3.157143,5.6,39.2,65.07,6.5,3920,39.11,0,4.77,0,13.21,27.81,36.43,84.9,47.5,22.04,70544
9001043900,439,Census Tract 439,Norwalk,Western CT,Fairfield,1.334068,37191688.71,3455220.944,5.5,6.9,6.3,6.2625,3.64,7.9,49.77,74.74,7.5,6422,8.6,0,6.87,0,10.25,31.05,69.62,56.76,27,19.12,93033
9001043700,437,Census Tract 437,Norwalk,Western CT,Fairfield,0.483844,13488791.77,1253149.762,5.2,8.4,7,7.4875,3.588889,9.3,65.1,86.12,8.6,3033,20.34,0.2,13.02,0,10.48,32.38,46.98,76.43,80.2,15.23,73183
9001072800,728,Census Tract 728,Bridgeport,CT Metropolitan,Fairfield,0.578096,16116393.68,1497261.967,9.1,8.2,8.9,5.8875,2.075,5.7,50.73,75.65,7.6,5895,48.6,0.93,0,0,19.51,41.68,22.8,110.72,65.7,33.32,65127
9001044000,440,Census Tract 440,Norwalk,Western CT,Fairfield,0.466364,13001493.1,1207878.234,6.6,8.7,7.9,6.725,4.436364,9.1,71.89,91.13,9.1,5906,14.22,0.36,4.01,0,9.09,49.58,56.03,77.26,44.5,23.91,58288
9001044100,441,Census Tract 441,Norwalk,Western CT,Fairfield,0.444336,12387363,1150823.681,6.1,8.5,7.6,7.425,5.390909,9.7,73.72,92.38,9.2,2983,13.71,0,4.12,0,6.94,35.33,58.57,60.11,74.4,31.98,81880
9001044200,442,Census Tract 442,Norwalk,Western CT,Fairfield,0.677255,18880772.06,1754081.122,7,9,8.2,7.225,4.636364,9.4,77.08,93.86,9.4,4206,8.49,0,2.35,1.07,13.65,36.61,71.94,62.17,65.7,20.7,63033
9001073000,730,Census Tract 730,Bridgeport,CT Metropolitan,Fairfield,0.463739,12928297.03,1201078.097,8.3,7.2,8,7.025,3.2,8.8,70.4,89.99,9,1987,31,2.11,0,0,23.35,47.31,37.24,103.77,59.5,11.73,107188
9001073200,732,Census Tract 732,Bridgeport,CT Metropolitan,Fairfield,0.3387,9442415.186,877229.0757,9.1,9.5,9.4,6.625,3.7,8.6,80.84,94.99,9.5,4161,25.21,0,2.69,0,13.58,52.7,52.3,94.18,37.7,41.91,38209
9001073300,733,Census Tract 733,Bridgeport,CT Metropolitan,Fairfield,0.194062,5410150.065,502619.3879,9.4,9.6,9.6,6.922222,4.03,9.1,87.36,97.04,9.7,3601,45.38,0,1.56,0,24.72,46.99,24.52,118.63,50.9,35.24,42794
9001073400,734,Census Tract 734,Bridgeport,CT Metropolitan,Fairfield,0.487059,13578421.65,1261476.65,9,8.5,8.9,8.2,5.39,9.9,88.11,97.27,9.7,3845,48.61,0.57,0.36,0,23.51,47.33,23.54,120.39,89.2,18.87,56935
9001073500,735,Census Tract 735,Bridgeport,CT Metropolitan,Fairfield,0.178141,4966277.575,461382.2842,9,9.4,9.2,7.5625,4.25,9.5,87.4,97.16,9.7,3654,26.08,0,0.41,0,36.4,69.7,28.52,132.59,40,44.53,50924
9001073700,737,Census Tract 737,Bridgeport,CT Metropolitan,Fairfield,0.342364,9544549.127,886717.6293,9.3,9.8,9.7,7.844444,5.190909,9.8,95.06,99.66,10,4616,46.77,0,0.84,0,22.81,49.44,24.31,119.87,29.6,40.36,42689
9001073800,738,Census Tract 738,Bridgeport,CT Metropolitan,Fairfield,0.205992,5742726.289,533516.7301,9.7,10,9.9,7.766667,4.218182,9.6,95.04,99.54,10,1897,32.47,0,7.54,1.79,32,60.15,18.82,133.95,67.5,62.35,23669
9001074300,743,Census Tract 743,Bridgeport,CT Metropolitan,Fairfield,0.561134,15643512.06,1453329.827,9.1,9.8,9.5,8.977778,6.245455,10,95,99.43,10,4890,45.15,0.72,6.36,0,31.98,44.56,10.37,128.77,68.5,55.61,39175
9001080100,801,Census Tract 801,Stratford,CT Metropolitan,Fairfield,0.462721,12899921.79,1198441.95,7.7,7.3,7.8,7.188889,2.933333,8.9,69.42,89.31,8.9,5314,33.16,0,5.1,1.07,6.23,30.39,43.24,75.95,78.8,15.6,63287
9001021801,218.01,Census Tract 218.01,Stamford,Western CT,Fairfield,0.399026,11124197.94,1033471.806,5.3,7.1,6.3,6.2625,3.288889,7.6,47.88,73.49,7.4,4751,9.6,0,13.74,0.48,8.65,29.53,61.38,62.01,23.3,24.69,103750
9001021802,218.02,Census Tract 218.02,Stamford,Western CT,Fairfield,0.539548,15041736.38,1397423.037,5.9,8.7,7.6,6.825,3.533333,8.7,66.12,87.03,8.7,5372,11.39,3.05,9.38,0,24.03,44.9,47.15,92.76,31.5,21.75,74050
9001080200,802,Census Tract 802,Stratford,CT Metropolitan,Fairfield,0.517936,14439232.36,1341448.582,7.9,8.7,8.5,8.488889,4.39,9.9,84.15,96.13,9.6,4306,27.47,0.35,0,0,26.1,46.93,36.02,100.86,57.6,25.22,66750
9001080500,805,Census Tract 805,Stratford,CT Metropolitan,Fairfield,4.721002,131613979.8,12227338.83,4.9,3.4,4,8.244444,6.027273,9.9,39.6,65.3,6.5,3191,1.69,0,2.6,0,0,5.23,93.11,9.53,42.1,7.27,84643
9001080600,806,Census Tract 806,Stratford,CT Metropolitan,Fairfield,0.888708,24775761.32,2301743.545,6.3,6.4,6.5,7.944444,4.777778,9.7,63.05,84.64,8.5,2730,18.35,0,1.28,0,0.55,16.23,78.1,36.41,52,13.44,70083
9001080700,807,Census Tract 807,Stratford,CT Metropolitan,Fairfield,0.785121,21887911.78,2033453.544,7.3,6.5,7.2,8.477778,4.4375,9.9,71.28,90.9,9.1,1868,21.52,0,1.07,0,8.08,12.79,66.11,43.47,19.8,10.19,80833
9001044300,443,Census Tract 443,Norwalk,Western CT,Fairfield,1.962485,54710939.25,5082812.578,3.3,6.5,4.9,7.4625,3.13,9.2,45.08,71.33,7.1,4243,8.89,0,0.75,0,4.83,21.87,80.3,36.34,57.9,10.23,106266
9001044400,444,Census Tract 444,Norwalk,Western CT,Fairfield,5.121629,142782811.2,13264957.22,4,8.1,6.2,5.1625,3.736364,5.9,36.58,62.68,6.3,3649,25.49,0.93,0.52,0,5.1,41.74,55.03,73.77,66.9,21.6,89022
9001044500,445,Census Tract 445,Norwalk,Western CT,Fairfield,0.497061,13857259.01,1287381.488,5.9,9.4,8,5.625,4.390909,7.5,60,82.48,8.3,4420,36.58,0.54,0,0,12.76,55.16,41.2,105.05,82.8,24.57,59688
9001044600,446,Census Tract 446,Norwalk,Western CT,Fairfield,2.041884,56924472.35,5288456.532,2.6,2.3,2.3,5.214286,3.3375,5.6,12.88,37.54,3.8,3684,0.6,0,1.49,0,0.22,5.54,92.83,7.84,8.5,6.63,242222
9001090700,907,Census Tract 907,Trumbull,CT Metropolitan,Fairfield,4.952604,138070684.9,12827186.37,1.7,0.3,0.6,5.157143,1.955556,4.2,2.52,15.93,1.6,5377,1,0,13.09,0,3.01,4.33,82.57,21.44,21.5,6.16,161464
9001110100,1101,Census Tract 1101,Shelton,Naugatuck Valley,Fairfield,0.337882,9419610.346,875110.4367,5.8,6.8,6.4,5.6375,4.89,7.9,50.56,75.43,7.6,3009,13.03,0,6.55,0,6.21,20.9,68.03,46.69,55.5,14.22,76389
9001200302,2003.02,Census Tract 2003.02,Bethel,Western CT,Fairfield,9.073352,252950547.6,23499874.84,1.9,2.5,2,4.5375,2.888889,4,8,31.4,3.1,5589,4.24,0.18,1.77,0,0.73,3.26,88.5,10.18,13.4,4.97,123194
9001210300,2103,Census Tract 2103,Danbury,Western CT,Fairfield,1.029219,28692980.29,2665665.095,4.5,8.5,6.7,6.877778,3.944444,9,60.3,83.05,8.3,5288,10.93,0.15,10.08,0,21.29,34.1,49.13,76.55,61,24.32,62422
9001080900,809,Census Tract 809,Stratford,CT Metropolitan,Fairfield,0.713698,19896754.63,1848468.991,6.7,5.4,6.2,6.311111,4,8.3,51.46,76.68,7.7,5041,17.93,0,0.52,0,5,17.68,66.67,41.12,16.7,8.32,96543
9001022201,222.01,Census Tract 222.01,Stamford,Western CT,Fairfield,0.231065,6441710.697,598454.5065,5.2,7.4,6.5,7.388889,4.872727,9.6,62.4,84.41,8.5,3188,12.26,0.41,10.07,0,17.57,34,48.53,74.31,50.5,30.23,104327
9001022202,222.02,Census Tract 222.02,Stamford,Western CT,Fairfield,0.413583,11530039.94,1071175.762,5.8,6.9,6.5,7.1,3.909091,9.2,59.8,82.03,8.2,4172,18.7,0,4.65,0,6.47,26.92,63.69,56.74,24.1,12.27,97250
9001022101,221.01,Census Tract 221.01,Stamford,Western CT,Fairfield,0.218699,6096965.138,566426.5961,5.6,9.2,7.7,6.255556,3.409091,7.7,59.29,81.8,8.2,3557,4.95,0,7.96,0,49.06,65.48,25.67,127.44,69.5,41.17,42425
9001022102,221.02,Census Tract 221.02,Stamford,Western CT,Fairfield,0.681651,19003334.92,1765467.584,6.7,8.1,7.7,6.422222,3.836364,8.3,63.91,85.1,8.5,4196,14.78,0,1.45,0,9.87,41.25,65.66,67.35,78.3,13.82,92222
9001020302,203.02,Census Tract 203.02,Stamford,Western CT,Fairfield,3.081858,85917278.1,7981976.324,2.8,2,2.2,1.771429,2.7,0.3,0.66,7.17,0.7,3966,6.3,0,4.94,0,1.06,8.98,86.56,21.28,76.3,11.9,231250
9001020301,203.01,Census Tract 203.01,Stamford,Western CT,Fairfield,4.849801,135204699.5,12560927.61,3,1.5,2.1,2.171429,2.4375,0.4,0.84,7.96,0.8,3385,1.89,0,4.46,0,0.83,13.06,77.28,20.24,43.2,4.25,178426
9001090300,903,Census Tract 903,Trumbull,CT Metropolitan,Fairfield,1.839572,51284325.92,4764469.782,1,4.3,2.6,5.5,2.916667,5.8,15.08,40.61,4.1,4810,2.58,0.98,4.1,0,12.64,17.98,73.26,38.27,65.5,5.14,122132
9001010101,101.01,Census Tract 101.01,Greenwich,Western CT,Fairfield,12.735322,355040399.6,32984332.45,2.6,3.3,2.9,5.414286,2.828571,5.5,15.95,41.98,4.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,71.7,4.84,186726
9001020600,206,Census Tract 206,Stamford,Western CT,Fairfield,1.320867,36823660.03,3421029.961,5.5,4.1,4.8,4.228571,4.2125,4.6,22.08,48.12,4.8,4790,5.28,0,12.76,0,2.73,17.83,66.35,38.6,43.7,1.02,136458
9001021300,213,Census Tract 213,Stamford,Western CT,Fairfield,0.883176,24621521.3,2287414.178,4.9,6.7,5.9,6.625,3.944444,8.8,51.92,77.59,7.8,4660,10.75,0,9.42,0,4.06,35.49,57.55,59.72,37.8,10.37,109679
9001021100,211,Census Tract 211,Stamford,Western CT,Fairfield,0.717769,20010237.87,1859011.929,5.4,8,6.9,6.5125,4.09,8.7,60.03,82.59,8.3,6894,7.53,0,5.41,0,7.93,43.39,61.24,64.26,52.1,22.08,89976
9001035300,353,Census Tract 353,New Canaan,Western CT,Fairfield,5.208984,145218133.4,13491206.05,2,0.9,1.1,4.3,4,4.5,4.95,24.23,2.4,4070,1.15,0,8.26,0,0.07,2.48,87.96,11.97,0,4.2,250000
9001073600,736,Census Tract 736,Bridgeport,CT Metropolitan,Fairfield,0.103936,2897565.387,269192.633,9.5,9.4,9.5,7.9,3.42,9.5,90.25,98.52,9.9,2175,24.87,0,2.02,0,22.53,65.89,41.06,115.31,92.9,36.51,53529
9001050100,501,Census Tract 501,Westport,Western CT,Fairfield,3.403493,94883933.93,8815005.909,0.2,0.3,0.1,4.414286,3.3375,4.2,0.42,5.57,0.6,4533,0.24,0.24,3.64,0,0.57,4.61,90.34,9.31,9.9,4.47,250000
9001060500,605,Census Tract 605,Fairfield,CT Metropolitan,Fairfield,2.172562,60567564.29,5626910.848,0.6,0.5,0.3,3.914286,2.3625,2.4,0.72,7.51,0.8,2993,1.24,0,9.56,0,0.4,2.47,87.2,13.67,34.8,1.42,250000
9001100300,1003,Census Tract 1003,Monroe,CT Metropolitan,Fairfield,11.429948,318648675.2,29603430.61,0.9,2.3,1.3,2.875,2.777778,1.3,1.69,12.17,1.2,6716,0.91,0,3.42,0,2.52,11.94,86.81,18.79,12.2,5.81,139833
9001045300,453,Census Tract 453,Wilton,Western CT,Fairfield,2.71717,75750361.17,7037438.834,0.4,0.2,0.1,4.5625,3.675,4.7,0.47,6.14,0.6,2492,0.92,0,10.59,0,0,4.25,81.3,15.77,1.4,1.96,250000
9001061000,610,Census Tract 610,Fairfield,CT Metropolitan,Fairfield,1.285594,35840296.72,3329672.52,2,7.4,4.7,4.585714,3.557143,4.6,21.62,47.78,4.8,3856,3.19,0,8.2,0,0.44,8.32,81.69,20.15,53.2,16.31,83836
9001080800,808,Census Tract 808,Stratford,CT Metropolitan,Fairfield,1.504945,41955451.15,3897788.956,7.5,4.6,6.2,7.377778,4.533333,9.5,58.9,81.46,8.2,4668,13.84,0,0.84,0,4.43,11.89,79.78,31,55.6,5.15,104000
9001030300,303,Census Tract 303,Darien,Western CT,Fairfield,5.404841,150678306.9,13998472.78,1.3,0.9,0.6,5.2625,5.025,7.4,4.44,22.64,2.3,4516,0.95,0,2.7,0,1.66,6.84,90.06,12.16,49.2,5.65,250000
9001210702,2107.02,Census Tract 2107.02,Danbury,Western CT,Fairfield,0.504911,14076123.31,1307714.647,4.1,7.7,6,6.888889,1.9,7.5,45,71.22,7.1,4278,7.99,0,7.71,0,21.25,39.15,52.22,76.11,71,12.13,68142
9001210701,2107.01,Census Tract 2107.01,Danbury,Western CT,Fairfield,0.481458,13422275.45,1246970.193,4.3,9,6.9,6.633333,3.977778,8.8,60.72,83.5,8.4,6211,9.68,0,1.09,0,39.95,56.83,40.48,107.55,45.7,40.98,50168
9001010400,104,Census Tract 104,Greenwich,Western CT,Fairfield,1.057192,29472829.96,2738115.501,3.3,3.6,3.3,4.471429,2.375,3.4,11.22,35.04,3.5,5615,3.67,0,5.13,0,2.69,5.54,84.84,17.03,62.9,6.84,155733
9001050400,504,Census Tract 504,Westport,Western CT,Fairfield,5.291156,147508952.6,13704030.12,0.8,4.7,2.7,5.8,2.9875,6.5,17.55,43.8,4.4,2304,2.26,0,7.99,0.95,4.04,7.51,82.25,22.74,36.5,4.1,146174
9001060700,607,Census Tract 607,Fairfield,CT Metropolitan,Fairfield,2.066459,57609582.01,5352105.302,1.5,1.2,0.9,6.9,4.5125,9.2,8.28,32.08,3.2,8198,2.49,0,0.84,0,1.04,6.09,92.32,10.45,39.4,5.33,165086
9001060800,608,Census Tract 608,Fairfield,CT Metropolitan,Fairfield,0.549785,15327120.78,1423936.115,1.1,1.9,1.2,6.3,1.933333,6.4,7.68,29.81,3,2082,1.25,0,2.45,0,1.54,4.71,92.32,9.94,49.8,5.57,150729
